Time,Position_X,Position_Y,Velocity_X,Velocity_Y,Orientation_Theta
1627278625899,0.0,0.0,0.0,0.0,0.0
1627278625903,0.0,0.0,0.0,0.0,0.0
1627278625907,0.0,0.0,0.0,0.0,0.0
1627278625912,0.0,0.0,0.0,0.0,0.0
1627278625915,0.0,0.0,0.0,0.0,0.0
1627278625919,0.0,0.0,0.0,0.0,0.0
1627278625923,0.0,0.0,0.0,0.0,0.0
1627278625927,0.0,0.0,0.0,0.0,0.0
1627278625931,0.0,0.0,0.0,0.0,0.0
1627278625935,0.0,0.0,0.0,0.0,0.0
1627278625939,0.0,0.0,0.0,0.0,0.0
1627278625944,0.0,0.0,0.0,0.0,0.0
1627278625947,0.0,0.0,0.0,0.0,0.0
1627278625951,0.0,0.0,0.0,0.0,0.0
1627278625955,0.0,0.0,0.0,0.0,0.0
1627278625959,0.0,0.0,0.0,0.0,0.0
1627278625963,0.0,0.0,0.0,0.0,0.0
1627278625967,0.0,0.0,0.0,0.0,0.0
1627278625971,0.0,0.0,0.0,0.0,0.0
1627278625975,0.0,0.0,0.0,0.0,0.0
1627278625979,0.0,0.0,0.0,0.0,0.0
1627278625983,0.0,0.0,0.0,0.0,0.0
1627278625987,0.0,0.0,0.0,0.0,0.0
1627278625991,0.0,0.0,0.0,0.0,0.0
1627278625996,0.0,0.0,0.0,0.0,0.0
1627278625999,0.0,0.0,0.0,0.0,0.0
1627278626003,0.0,0.0,0.0,0.0,0.0
1627278626007,0.0,0.0,0.0,0.0,0.0
1627278626011,0.0,0.0,0.0,0.0,0.0
1627278626015,0.0,0.0,0.0,0.0,0.0
1627278626019,0.0,0.0,0.0,0.0,0.0
1627278626023,0.0,0.0,0.0,0.0,0.0
1627278626027,0.0,0.0,0.0,0.0,0.0
1627278626031,0.0,0.0,0.0,0.0,0.0
1627278626035,0.0,0.0,0.0,0.0,0.0
1627278626040,0.0,0.0,0.0,0.0,0.0
1627278626043,0.0,0.0,0.0,0.0,0.0
1627278626047,0.0,0.0,0.0,0.0,0.0
1627278626051,0.0,0.0,0.0,0.0,0.0
1627278626055,0.0,0.0,0.0,0.0,0.0
1627278626059,0.0,0.0,0.0,0.0,0.0
1627278626064,0.0,0.0,0.0,0.0,0.0
1627278626067,0.0,0.0,0.0,0.0,0.0
1627278626071,0.0,0.0,0.0,0.0,0.0
1627278626075,0.0,0.0,0.0,0.0,0.0
1627278626079,0.0,0.0,0.0,0.0,0.0
1627278626083,0.0,0.0,0.0,0.0,0.0
1627278626087,0.0,0.0,0.0,0.0,0.0
1627278626091,0.0,0.0,0.0,0.0,0.0
1627278626095,0.0,0.0,0.0,0.0,0.0
1627278626099,0.0,0.0,0.0,0.0,0.0
1627278626103,0.0,0.0,0.0,0.0,0.0
1627278626107,0.0,0.0,0.0,0.0,0.0
1627278626111,0.0,0.0,0.0,0.0,0.0
1627278626115,0.0,0.0,0.0,0.0,0.0
1627278626119,0.0,0.0,0.0,0.0,0.0
1627278626123,0.0,0.0,0.0,0.0,0.0
1627278626127,0.0,0.0,0.0,0.0,0.0
1627278626131,0.0,0.0,0.0,0.0,0.0
1627278626135,0.0,0.0,0.0,0.0,0.0
1627278626139,0.0,0.0,0.0,0.0,0.0
1627278626144,0.0,0.0,0.0,0.0,0.0
1627278626148,0.0,0.0,0.0,0.0,0.0
1627278626151,0.0,0.0,0.0,0.0,0.0
1627278626156,0.0,0.0,0.0,0.0,0.0
1627278626159,0.0,0.0,0.0,0.0,0.0
1627278626163,0.0,0.0,0.0,0.0,0.0
1627278626167,0.0,0.0,0.0,0.0,0.0
1627278626171,0.0,0.0,0.0,0.0,0.0
1627278626176,0.0,0.0,0.0,0.0,0.0
1627278626179,0.0,0.0,0.0,0.0,0.0
1627278626183,0.0,0.0,0.0,0.0,0.0
1627278626187,0.0,0.0,0.0,0.0,0.0
1627278626191,0.0,0.0,0.0,0.0,0.0
1627278626196,0.0,0.0,0.0,0.0,0.0
1627278626199,0.0,0.0,0.0,0.0,0.0
1627278626203,0.0,0.0,0.0,0.0,0.0
1627278626207,0.0,0.0,0.0,0.0,0.0
1627278626211,0.0,0.0,0.0,0.0,0.0
1627278626215,0.0,0.0,0.0,0.0,0.0
1627278626219,0.0,0.0,0.0,0.0,0.0
1627278626223,0.0,0.0,0.0,0.0,0.0
1627278626227,0.0,0.0,0.0,0.0,0.0
1627278626231,0.0,0.0,0.0,0.0,0.0
1627278626235,0.0,0.0,0.0,0.0,0.0
1627278626239,0.0,0.0,0.0,0.0,0.0
1627278626244,0.0,0.0,0.0,0.0,0.0
1627278626247,0.0,0.0,0.0,0.0,0.0
1627278626251,0.0,0.0,0.0,0.0,0.0
1627278626255,0.0,0.0,0.0,0.0,0.0
1627278626259,0.0,0.0,0.0,0.0,0.0
1627278626263,0.0,0.0,0.0,0.0,0.0
1627278626267,0.0,0.0,0.0,0.0,0.0
1627278626271,0.0,0.0,0.0,0.0,0.0
1627278626276,0.0,0.0,0.0,0.0,0.0
1627278626279,0.0,0.0,0.0,0.0,0.0
1627278626283,0.0,0.0,0.0,0.0,0.0
1627278626287,0.0,0.0,0.0,0.0,0.0
1627278626291,0.0,0.0,0.0,0.0,0.0
1627278626295,0.0,0.0,0.0,0.0,0.0
1627278626299,0.0,0.0,0.0,0.0,0.0
1627278626304,0.0,0.0,0.0,0.0,0.0
1627278626307,0.0,0.0,0.0,0.0,0.0
1627278626311,0.0,0.0,0.0,0.0,0.0
1627278626315,0.0,0.0,0.0,0.0,0.0
1627278626319,0.0,0.0,0.0,0.0,0.0
1627278626323,0.0,0.0,0.0,0.0,0.0
1627278626327,0.0,0.0,0.0,0.0,0.0
1627278626331,0.0,0.0,0.0,0.0,0.0
1627278626336,0.0,0.0,0.0,0.0,0.0
1627278626339,0.0,0.0,0.0,0.0,0.0
1627278626343,0.0,0.0,0.0,0.0,0.0
1627278626348,0.0,0.0,0.0,0.0,0.0
1627278626352,0.0,0.0,0.0,0.0,0.0
1627278626355,0.0,0.0,0.0,0.0,0.0
1627278626359,0.0,0.0,0.0,0.0,0.0
1627278626363,0.0,0.0,0.0,0.0,0.0
1627278626367,0.0,0.0,0.0,0.0,0.0
1627278626371,0.0,0.0,0.0,0.0,0.0
1627278626376,0.0,0.0,0.0,0.0,0.0
1627278626379,0.0,0.0,0.0,0.0,0.0
1627278626383,0.0,0.0,0.0,0.0,0.0
1627278626387,0.0,0.0,0.0,0.0,0.0
1627278626391,0.0,0.0,0.0,0.0,0.0
1627278626395,0.0,0.0,0.0,0.0,0.0
1627278626399,0.0,0.0,0.0,0.0,0.0
1627278626404,0.0,0.0,0.0,0.0,0.0
1627278626407,0.0,0.0,0.0,0.0,0.0
1627278626411,0.0,0.0,0.0,0.0,0.0
1627278626415,0.0,0.0,0.0,0.0,0.0
1627278626419,0.0,0.0,0.0,0.0,0.0
1627278626423,0.0,0.0,0.0,0.0,0.0
1627278626427,0.0,0.0,0.0,0.0,0.0
1627278626431,0.0,0.0,0.0,0.0,0.0
1627278626435,0.0,0.0,0.0,0.0,0.0
1627278626439,0.0,0.0,0.0,0.0,0.0
1627278626443,0.0,0.0,0.0,0.0,0.0
1627278626447,0.0,0.0,0.0,0.0,0.0
1627278626451,0.0,0.0,0.0,0.0,0.0
1627278626455,0.0,0.0,0.0,0.0,0.0
1627278626459,0.0,0.0,0.0,0.0,0.0
1627278626463,0.0,0.0,0.0,0.0,0.0
1627278626467,0.0,0.0,0.0,0.0,0.0
1627278626471,0.0,0.0,0.0,0.0,0.0
1627278626475,0.0,0.0,0.0,0.0,0.0
1627278626479,0.0,0.0,0.0,0.0,0.0
1627278626483,0.0,0.0,0.0,0.0,0.0
1627278626487,0.0,0.0,0.0,0.0,0.0
1627278626491,0.0,0.0,0.0,0.0,0.0
1627278626495,0.0,0.0,0.0,0.0,0.0
1627278626499,0.0,0.0,0.0,0.0,0.0
1627278626503,0.0,0.0,0.0,0.0,0.0
1627278626508,0.0,0.0,0.0,0.0,0.0
1627278626511,0.0,0.0,0.0,0.0,0.0
1627278626515,0.0,0.0,0.0,0.0,0.0
1627278626519,0.0,0.0,0.0,0.0,0.0
1627278626523,0.0,0.0,0.0,0.0,0.0
1627278626527,0.0,0.0,0.0,0.0,0.0
1627278626531,0.0,0.0,0.0,0.0,0.0
1627278626536,0.0,0.0,0.0,0.0,0.0
1627278626539,0.0,0.0,0.0,0.0,0.0
1627278626543,0.0,0.0,0.0,0.0,0.0
1627278626547,0.0,0.0,0.0,0.0,0.0
1627278626551,0.0,0.0,0.0,0.0,0.0
1627278626555,0.0,0.0,0.0,0.0,0.0
1627278626559,0.0,0.0,0.0,0.0,0.0
1627278626563,0.0,0.0,0.0,0.0,0.0
1627278626567,0.0,0.0,0.0,0.0,0.0
1627278626571,0.0,0.0,0.0,0.0,0.0
1627278626576,0.0,0.0,0.0,0.0,0.0
1627278626579,0.0,0.0,0.0,0.0,0.0
1627278626583,0.0,0.0,0.0,0.0,0.0
1627278626587,0.0,0.0,0.0,0.0,0.0
1627278626591,0.0,0.0,0.0,0.0,0.0
1627278626596,0.0,0.0,0.0,0.0,0.0
1627278626599,0.0,0.0,0.0,0.0,0.0
1627278626603,0.0,0.0,0.0,0.0,0.0
1627278626607,0.0,0.0,0.0,0.0,0.0
1627278626611,0.0,0.0,0.0,0.0,0.0
1627278626615,0.0,0.0,0.0,0.0,0.0
1627278626619,0.0,0.0,0.0,0.0,0.0
1627278626623,0.0,0.0,0.0,0.0,0.0
1627278626627,0.0,0.0,0.0,0.0,0.0
1627278626631,0.0,0.0,0.0,0.0,0.0
1627278626635,0.0,0.0,0.0,0.0,0.0
1627278626639,0.0,0.0,0.0,0.0,0.0
1627278626643,0.0,0.0,0.0,0.0,0.0
1627278626647,0.0,0.0,0.0,0.0,0.0
1627278626651,0.0,0.0,0.0,0.0,0.0
1627278626656,0.0,0.0,0.0,0.0,0.0
1627278626659,0.0,0.0,0.0,0.0,0.0
1627278626663,0.0,0.0,0.0,0.0,0.0
1627278626667,0.0,0.0,0.0,0.0,0.0
1627278626671,0.0,0.0,0.0,0.0,0.0
1627278626675,0.0,0.0,0.0,0.0,0.0
1627278626679,0.0,0.0,0.0,0.0,0.0
1627278626683,0.0,0.0,0.0,0.0,0.0
1627278626687,0.0,0.0,0.0,0.0,0.0
1627278626691,0.0,0.0,0.0,0.0,0.0
1627278626696,0.0,0.0,0.0,0.0,0.0
1627278626699,0.0,0.0,0.0,0.0,0.0
1627278626703,0.0,0.0,0.0,0.0,0.0
1627278626707,0.0,0.0,0.0,0.0,0.0
1627278626711,0.0,0.0,0.0,0.0,0.0
1627278626715,0.0,0.0,0.0,0.0,0.0
1627278626719,0.0,0.0,0.0,0.0,0.0
1627278626724,0.0,0.0,0.0,0.0,0.0
1627278626727,0.0,0.0,0.0,0.0,0.0
1627278626731,0.0,0.0,0.0,0.0,0.0
1627278626735,0.0,0.0,0.0,0.0,0.0
1627278626739,0.0,0.0,0.0,0.0,0.0
1627278626743,0.0,0.0,0.0,0.0,0.0
1627278626747,0.0,0.0,0.0,0.0,0.0
1627278626751,0.0,0.0,0.0,0.0,0.0
1627278626755,0.0,0.0,0.0,0.0,0.0
1627278626759,0.0,0.0,0.0,0.0,0.0
1627278626763,0.0,0.0,0.0,0.0,0.0
1627278626767,0.0,0.0,0.0,0.0,0.0
1627278626771,0.0,0.0,0.0,0.0,0.0
1627278626775,0.0,0.0,0.0,0.0,0.0
1627278626779,0.0,0.0,0.0,0.0,0.0
1627278626784,0.0,0.0,0.0,0.0,0.0
1627278626788,0.0,0.0,0.0,0.0,0.0
1627278626791,0.0,0.0,0.0,0.0,0.0
1627278626795,0.0,0.0,0.0,0.0,0.0
1627278626799,0.0,0.0,0.0,0.0,0.0
1627278626803,0.0,0.0,0.0,0.0,0.0
1627278626807,0.0,0.0,0.0,0.0,0.0
1627278626811,0.0,0.0,0.0,0.0,0.0
1627278626815,0.0,0.0,0.0,0.0,0.0
1627278626819,0.0,0.0,0.0,0.0,0.0
1627278626824,0.0,0.0,0.0,0.0,0.0
1627278626827,0.0,0.0,0.0,0.0,0.0
1627278626831,0.0,0.0,0.0,0.0,0.0
1627278626835,0.0,0.0,0.0,0.0,0.0
1627278626839,0.0,0.0,0.0,0.0,0.0
1627278626843,0.0,0.0,0.0,0.0,0.0
1627278626847,0.0,0.0,0.0,0.0,0.0
1627278626851,0.0,0.0,0.0,0.0,0.0
1627278626855,0.0,0.0,0.0,0.0,0.0
1627278626859,0.0,0.0,0.0,0.0,0.0
1627278626863,0.0,0.0,0.0,0.0,0.0
1627278626867,0.0,0.0,0.0,0.0,0.0
1627278626871,0.0,0.0,0.0,0.0,0.0
1627278626876,0.0,0.0,0.0,0.0,0.0
1627278626879,0.0,0.0,0.0,0.0,0.0
1627278626883,0.0,0.0,0.0,0.0,0.0
1627278626888,0.0,0.0,0.0,0.0,0.0
1627278626891,0.0,0.0,0.0,0.0,0.0
1627278626896,0.0,0.0,0.0,0.0,0.0
1627278626899,0.0,0.0,0.0,0.0,0.0
1627278626904,0.0,0.0,0.0,0.0,0.0
1627278626908,0.0,0.0,0.0,0.0,0.0
1627278626911,0.0,0.0,0.0,0.0,0.0
1627278626915,0.0,0.0,0.0,0.0,0.0
1627278626920,0.0,0.0,0.0,0.0,0.0
1627278626923,0.0,0.0,0.0,0.0,0.0
1627278626927,0.0,0.0,0.0,0.0,0.0
1627278626931,0.0,0.0,0.0,0.0,0.0
1627278626935,0.0,0.0,0.0,0.0,0.0
1627278626940,0.0,0.0,0.0,0.0,0.0
1627278626943,0.0,0.0,0.0,0.0,0.0
1627278626947,0.0,0.0,0.0,0.0,0.0
1627278626951,0.0,0.0,0.0,0.0,0.0
1627278626955,0.0,0.0,0.0,0.0,0.0
1627278626959,0.0,0.0,0.0,0.0,0.0
1627278626963,0.0,0.0,0.0,0.0,0.0
1627278626967,0.0,0.0,0.0,0.0,0.0
1627278626971,0.0,0.0,0.0,0.0,0.0
1627278626975,0.0,0.0,0.0,0.0,0.0
1627278626979,0.0,0.0,0.0,0.0,0.0
1627278626987,0.0,0.0,0.0,0.0,0.0
1627278626992,0.0,0.0,0.0,0.0,0.0
1627278626996,0.0,0.0,0.0,0.0,0.0
1627278626999,0.0,0.0,0.0,0.0,0.0
1627278627003,0.0,0.0,0.0,0.0,0.0
1627278627007,0.0,0.0,0.0,0.0,0.0
1627278627011,0.0,0.0,0.0,0.0,0.0
1627278627015,0.0,0.0,0.0,0.0,0.0
1627278627019,0.0,0.0,0.0,0.0,0.0
1627278627023,0.0,0.0,0.0,0.0,0.0
1627278627027,0.0,0.0,0.0,0.0,0.0
1627278627031,0.0,0.0,0.0,0.0,0.0
1627278627035,0.0,0.0,0.0,0.0,0.0
1627278627039,0.0,0.0,0.0,0.0,0.0
1627278627043,0.0,0.0,0.0,0.0,0.0
1627278627048,0.0,0.0,0.0,0.0,0.0
1627278627051,0.0,0.0,0.0,0.0,0.0
1627278627055,0.0,0.0,0.0,0.0,0.0
1627278627059,0.0,0.0,0.0,0.0,0.0
1627278627063,0.0,0.0,0.0,0.0,0.0
1627278627067,0.0,0.0,0.0,0.0,0.0
1627278627071,0.0,0.0,0.0,0.0,0.0
1627278627075,0.0,0.0,0.0,0.0,0.0
1627278627079,0.0,0.0,0.0,0.0,0.0
1627278627083,0.0,0.0,0.0,0.0,0.0
1627278627087,0.0,0.0,0.0,0.0,0.0
1627278627091,0.0,0.0,0.0,0.0,0.0
1627278627095,0.0,0.0,0.0,0.0,0.0
1627278627099,0.0,0.0,0.0,0.0,0.0
1627278627103,0.0,0.0,0.0,0.0,0.0
1627278627107,0.0,0.0,0.0,0.0,0.0
1627278627111,0.0,0.0,0.0,0.0,0.0
1627278627115,0.0,0.0,0.0,0.0,0.0
1627278627119,0.0,0.0,0.0,0.0,0.0
1627278627123,0.0,0.0,0.0,0.0,0.0
1627278627128,0.0,0.0,0.0,0.0,0.0
1627278627131,0.0,0.0,0.0,0.0,0.0
1627278627135,0.0,0.0,0.0,0.0,0.0
1627278627139,0.0,0.0,0.0,0.0,0.0
1627278627143,0.0,0.0,0.0,0.0,0.0
1627278627147,0.0,0.0,0.0,0.0,0.0
1627278627151,0.0,0.0,0.0,0.0,0.0
1627278627155,0.0,0.0,0.0,0.0,0.0
1627278627159,0.0,0.0,0.0,0.0,0.0
1627278627163,0.0,0.0,0.0,0.0,0.0
1627278627167,0.0,0.0,0.0,0.0,0.0
1627278627171,0.0,0.0,0.0,0.0,0.0
1627278627175,0.0,0.0,0.0,0.0,0.0
1627278627179,0.0,0.0,0.0,0.0,0.0
1627278627183,0.0,0.0,0.0,0.0,0.0
1627278627187,0.0,0.0,0.0,0.0,0.0
1627278627191,0.0,0.0,0.0,0.0,0.0
1627278627195,0.0,0.0,0.0,0.0,0.0
1627278627199,0.0,0.0,0.0,0.0,0.0
1627278627203,0.0,0.0,0.0,0.0,0.0
1627278627207,0.0,0.0,0.0,0.0,0.0
1627278627211,0.0,0.0,0.0,0.0,0.0
1627278627215,0.0,0.0,0.0,0.0,0.0
1627278627219,0.0,0.0,0.0,0.0,0.0
1627278627223,0.0,0.0,0.0,0.0,0.0
1627278627227,0.0,0.0,0.0,0.0,0.0
1627278627231,0.0,0.0,0.0,0.0,0.0
1627278627236,0.0,0.0,0.0,0.0,0.0
1627278627239,0.0,0.0,0.0,0.0,0.0
1627278627243,0.0,0.0,0.0,0.0,0.0
1627278627247,0.0,0.0,0.0,0.0,0.0
1627278627251,0.0,0.0,0.0,0.0,0.0
1627278627255,0.0,0.0,0.0,0.0,0.0
1627278627259,0.0,0.0,0.0,0.0,0.0
1627278627264,0.0,0.0,0.0,0.0,0.0
1627278627267,0.0,0.0,0.0,0.0,0.0
1627278627271,0.0,0.0,0.0,0.0,0.0
1627278627275,0.0,0.0,0.0,0.0,0.0
1627278627279,0.0,0.0,0.0,0.0,0.0
1627278627283,0.0,0.0,0.0,0.0,0.0
1627278627287,0.0,0.0,0.0,0.0,0.0
1627278627291,0.0,0.0,0.0,0.0,0.0
1627278627295,0.0,0.0,0.0,0.0,0.0
1627278627299,0.0,0.0,0.0,0.0,0.0
1627278627303,0.0,0.0,0.0,0.0,0.0
1627278627307,0.0,0.0,0.0,0.0,0.0
1627278627311,0.0,0.0,0.0,0.0,0.0
1627278627315,0.0,0.0,0.0,0.0,0.0
1627278627319,0.0,0.0,0.0,0.0,0.0
1627278627323,0.0,0.0,0.0,0.0,0.0
1627278627327,0.0,0.0,0.0,0.0,0.0
1627278627331,0.0,0.0,0.0,0.0,0.0
1627278627335,0.0,0.0,0.0,0.0,0.0
1627278627339,0.0,0.0,0.0,0.0,0.0
1627278627343,0.0,0.0,0.0,0.0,0.0
1627278627347,0.0,0.0,0.0,0.0,0.0
1627278627351,0.0,0.0,0.0,0.0,0.0
1627278627355,0.0,0.0,0.0,0.0,0.0
1627278627359,0.0,0.0,0.0,0.0,0.0
1627278627364,0.0,0.0,0.0,0.0,0.0
1627278627367,0.0,0.0,0.0,0.0,0.0
1627278627371,0.0,0.0,0.0,0.0,0.0
1627278627375,0.0,0.0,0.0,0.0,0.0
1627278627379,0.0,0.0,0.0,0.0,0.0
1627278627383,0.0,0.0,0.0,0.0,0.0
1627278627387,0.0,0.0,0.0,0.0,0.0
1627278627391,0.0,0.0,0.0,0.0,0.0
1627278627395,0.0,0.0,0.0,0.0,0.0
1627278627399,0.0,0.0,0.0,0.0,0.0
1627278627403,0.0,0.0,0.0,0.0,0.0
1627278627407,0.0,0.0,0.0,0.0,0.0
1627278627411,0.0,0.0,0.0,0.0,0.0
1627278627415,0.0,0.0,0.0,0.0,0.0
1627278627419,0.0,0.0,0.0,0.0,0.0
1627278627423,0.0,0.0,0.0,0.0,0.0
1627278627427,0.0,0.0,0.0,0.0,0.0
1627278627431,0.0,0.0,0.0,0.0,0.0
1627278627435,0.0,0.0,0.0,0.0,0.0
1627278627439,0.0,0.0,0.0,0.0,0.0
1627278627443,0.0,0.0,0.0,0.0,0.0
1627278627448,0.0,0.0,0.0,0.0,0.0
1627278627451,0.0,0.0,0.0,0.0,0.0
1627278627456,0.0,0.0,0.0,0.0,0.0
1627278627459,0.0,0.0,0.0,0.0,0.0
1627278627463,0.0,0.0,0.0,0.0,0.0
1627278627467,0.0,0.0,0.0,0.0,0.0
1627278627471,0.0,0.0,0.0,0.0,0.0
1627278627475,0.0,0.0,0.0,0.0,0.0
1627278627479,0.0,0.0,0.0,0.0,0.0
1627278627483,0.0,0.0,0.0,0.0,0.0
1627278627487,0.0,0.0,0.0,0.0,0.0
1627278627491,0.0,0.0,0.0,0.0,0.0
1627278627496,0.0,0.0,0.0,0.0,0.0
1627278627499,0.0,0.0,0.0,0.0,0.0
1627278627503,0.0,0.0,0.0,0.0,0.0
1627278627507,0.0,0.0,0.0,0.0,0.0
1627278627511,0.0,0.0,0.0,0.0,0.0
1627278627515,0.0,0.0,0.0,0.0,0.0
1627278627519,0.0,0.0,0.0,0.0,0.0
1627278627523,0.0,0.0,0.0,0.0,0.0
1627278627527,0.0,0.0,0.0,0.0,0.0
1627278627531,0.0,0.0,0.0,0.0,0.0
1627278627536,0.0,0.0,0.0,0.0,0.0
1627278627539,0.0,0.0,0.0,0.0,0.0
1627278627543,0.0,0.0,0.0,0.0,0.0
1627278627547,0.0,0.0,0.0,0.0,0.0
1627278627551,0.0,0.0,0.0,0.0,0.0
1627278627555,0.0,0.0,0.0,0.0,0.0
1627278627559,0.0,0.0,0.0,0.0,0.0
1627278627563,0.0,0.0,0.0,0.0,0.0
1627278627567,0.0,0.0,0.0,0.0,0.0
1627278627571,0.0,0.0,0.0,0.0,0.0
1627278627576,0.0,0.0,0.0,0.0,0.0
1627278627579,0.0,0.0,0.0,0.0,0.0
1627278627583,0.0,0.0,0.0,0.0,0.0
1627278627587,0.0,0.0,0.0,0.0,0.0
1627278627591,0.0,0.0,0.0,0.0,0.0
1627278627595,0.0,0.0,0.0,0.0,0.0
1627278627599,0.0,0.0,0.0,0.0,0.0
1627278627603,0.0,0.0,0.0,0.0,0.0
1627278627607,0.0,0.0,0.0,0.0,0.0
1627278627611,0.0,0.0,0.0,0.0,0.0
1627278627615,0.0,0.0,0.0,0.0,0.0
1627278627619,0.0,0.0,0.0,0.0,0.0
1627278627623,0.0,0.0,0.0,0.0,0.0
1627278627628,0.0,0.0,0.0,0.0,0.0
1627278627631,0.0,0.0,0.0,0.0,0.0
1627278627636,0.0,0.0,0.0,0.0,0.0
1627278627639,0.0,0.0,0.0,0.0,0.0
1627278627643,0.0,0.0,0.0,0.0,0.0
1627278627647,0.0,0.0,0.0,0.0,0.0
1627278627651,0.0,0.0,0.0,0.0,0.0
1627278627655,0.0,0.0,0.0,0.0,0.0
1627278627659,0.0,0.0,0.0,0.0,0.0
1627278627663,0.0,0.0,0.0,0.0,0.0
1627278627667,0.0,0.0,0.0,0.0,0.0
1627278627671,0.0,0.0,0.0,0.0,0.0
1627278627675,0.0,0.0,0.0,0.0,0.0
1627278627679,0.0,0.0,0.0,0.0,0.0
1627278627683,0.0,0.0,0.0,0.0,0.0
1627278627687,0.0,0.0,0.0,0.0,0.0
1627278627691,0.0,0.0,0.0,0.0,0.0
1627278627695,0.0,0.0,0.0,0.0,0.0
1627278627699,0.0,0.0,0.0,0.0,0.0
1627278627703,0.0,0.0,0.0,0.0,0.0
1627278627708,0.0,0.0,0.0,0.0,0.0
1627278627711,0.0,0.0,0.0,0.0,0.0
1627278627715,0.0,0.0,0.0,0.0,0.0
1627278627719,0.0,0.0,0.0,0.0,0.0
1627278627723,0.0,0.0,0.0,0.0,0.0
1627278627727,0.0,0.0,0.0,0.0,0.0
1627278627731,0.0,0.0,0.0,0.0,0.0
1627278627735,0.0,0.0,0.0,0.0,0.0
1627278627739,0.0,0.0,0.0,0.0,0.0
1627278627743,0.0,0.0,0.0,0.0,0.0
1627278627747,0.0,0.0,0.0,0.0,0.0
1627278627751,0.0,0.0,0.0,0.0,0.0
1627278627755,0.0,0.0,0.0,0.0,0.0
1627278627759,0.0,0.0,0.0,0.0,0.0
1627278627763,0.0,0.0,0.0,0.0,0.0
1627278627767,0.0,0.0,0.0,0.0,0.0
1627278627771,0.0,0.0,0.0,0.0,0.0
1627278627775,0.0,0.0,0.0,0.0,0.0
1627278627779,0.0,0.0,0.0,0.0,0.0
1627278627783,0.0,0.0,0.0,0.0,0.0
1627278627787,0.0,0.0,0.0,0.0,0.0
1627278627791,0.0,0.0,0.0,0.0,0.0
1627278627795,0.0,0.0,0.0,0.0,0.0
1627278627799,0.0,0.0,0.0,0.0,0.0
1627278627804,0.0,0.0,0.0,0.0,0.0
1627278627807,0.0,0.0,0.0,0.0,0.0
1627278627811,0.0,0.0,0.0,0.0,0.0
1627278627816,0.0,0.0,0.0,0.0,0.0
1627278627819,0.0,0.0,0.0,0.0,0.0
1627278627824,0.0,0.0,0.0,0.0,0.0
1627278627828,0.0,0.0,0.0,0.0,0.0
1627278627831,0.0,0.0,0.0,0.0,0.0
1627278627835,0.0,0.0,0.0,0.0,0.0
1627278627839,0.0,0.0,0.0,0.0,0.0
1627278627843,0.0,0.0,0.0,0.0,0.0
1627278627848,0.0,0.0,0.0,0.0,0.0
1627278627851,0.0,0.0,0.0,0.0,0.0
1627278627855,0.0,0.0,0.0,0.0,0.0
1627278627859,0.0,0.0,0.0,0.0,0.0
1627278627863,0.0,0.0,0.0,0.0,0.0
1627278627867,0.0,0.0,0.0,0.0,0.0
1627278627871,0.0,0.0,0.0,0.0,0.0
1627278627876,0.0,0.0,0.0,0.0,0.0
1627278627879,0.0,0.0,0.0,0.0,0.0
1627278627883,0.0,0.0,0.0,0.0,0.0
1627278627887,0.0,0.0,0.0,0.0,0.0
1627278627891,0.0,0.0,0.0,0.0,0.0
1627278627895,0.0,0.0,0.0,0.0,0.0
1627278627899,0.0,0.0,0.0,0.0,0.0
1627278627903,0.0,0.0,0.0,0.0,0.0
1627278627907,0.0,0.0,0.0,0.0,0.0
1627278627911,0.0,0.0,0.0,0.0,0.0
1627278627915,0.0,0.0,0.0,0.0,0.0
1627278627919,0.0,0.0,0.0,0.0,0.0
1627278627923,0.0,0.0,0.0,0.0,0.0
1627278627927,0.0,0.0,0.0,0.0,0.0
1627278627931,0.0,0.0,0.0,0.0,0.0
1627278627936,0.0,0.0,0.0,0.0,0.0
1627278627939,0.0,0.0,0.0,0.0,0.0
1627278627944,0.0,0.0,0.0,0.0,0.0
1627278627947,0.0,0.0,0.0,0.0,0.0
1627278627951,0.0,0.0,0.0,0.0,0.0
1627278627956,0.0,0.0,0.0,0.0,0.0
1627278627959,0.0,0.0,0.0,0.0,0.0
1627278627963,0.0,0.0,0.0,0.0,0.0
1627278627967,0.0,0.0,0.0,0.0,0.0
1627278627971,0.0,0.0,0.0,0.0,0.0
1627278627975,0.0,0.0,0.0,0.0,0.0
1627278627979,0.0,0.0,0.0,0.0,0.0
1627278627983,0.0,0.0,0.0,0.0,0.0
1627278627987,0.0,0.0,0.0,0.0,0.0
1627278627991,0.0,0.0,0.0,0.0,0.0
1627278627995,0.0,0.0,0.0,0.0,0.0
1627278627999,0.0,0.0,0.0,0.0,0.0
1627278628003,0.0,0.0,0.0,0.0,0.0
1627278628007,0.0,0.0,0.0,0.0,0.0
1627278628011,0.0,0.0,0.0,0.0,0.0
1627278628015,0.0,0.0,0.0,0.0,0.0
1627278628019,0.0,0.0,0.0,0.0,0.0
1627278628023,0.0,0.0,0.0,0.0,0.0
1627278628028,0.0,0.0,0.0,0.0,0.0
1627278628031,0.0,0.0,0.0,0.0,0.0
1627278628036,0.0,0.0,0.0,0.0,0.0
1627278628039,0.0,0.0,0.0,0.0,0.0
1627278628043,0.0,0.0,0.0,0.0,0.0
1627278628047,0.0,0.0,0.0,0.0,0.0
